index,indice_propio,porc_SUEL,porc_DOSE,porc_CONS,porc_EDIF,grupo
8c4cd42eb386bff,H1333,0,7.527723495297465,92.47227650470253,0,CONS
8c4cd42eb3847ff,H1334,0,0,100,0,CONS
8c4cd42eb71d5ff,H1335,1.95730022118735,83.07731634333447,14.96538343547818,0,DOSE
8c4cd42eb71d1ff,H1336,0,100,0,0,DOSE
8c4cd42eb71dbff,H1337,64.66238368898436,35.33761631101564,0,0,SUEL
8c4cd42eb70e7ff,H1338,27.403853201643397,0,72.5961467983566,0,CONS
8c4cd42eb70e3ff,H1339,0,4.17468176661076,95.82531823338924,0,CONS
8c4cd42eb708dff,H1340,0,22.50219130209171,77.49780869790828,0,CONS
8c4cd42eb7089ff,H1341,6.8475020385711e-5,12.789694679067614,87.21023684591201,0,CONS
8c4cd42eb70d5ff,H1342,17.913814952782474,3.401154523263837,78.68503052395369,0,CONS
8c4cd42eb70d1ff,H1343,28.18504211161877,0.7900424222062583,71.02491546617497,0,CONS
8c4cd42eb70dbff,H1344,100,0,0,0,SUEL
8c4cd42eb7767ff,H1345,40.08804313224613,0,59.911956867753865,0,CONS
8c4cd42eb7763ff,H1346,77.93561966437767,21.997900922208913,0.06647941341342191,0,SUEL
8c4cd42eb770dff,H1347,37.440356458391705,60.20634587214698,2.353297669461313,0,DOSE
8c4cd42eb7709ff,H1348,100,0,0,0,SUEL
8c4cd42eb7755ff,H1349,52.88580543231391,39.470415227985534,7.643779339700566,0,SUEL
8c4cd42eb7751ff,H1350,0,0,56.178701119800145,43.821298880199855,CONS
8c4cd42eb7609ff,H1351,0,39.418825504868,25.37204805782875,35.209126437303254,DOSE
8c4cd42eb7655ff,H1352,0,50.47181677316024,49.52818322683976,0,CONS
8c4cd42eb7651ff,H1353,1.302869559897565,14.074251229050319,84.62287921105212,0,CONS
8c4cd42eb765bff,H1354,21.380775956823665,30.30121525215964,48.318008791016695,0,CONS
8c4cd42eb3967ff,H1355,0,100,0,0,DOSE
8c4cd42eb3963ff,H1356,0,100,0,0,DOSE
8c4cd42eb390dff,H1357,4.7299685994363365,95.27003140056365,0,0,DOSE
8c4cd42eb395bff,H1358,70.65778830659026,29.34221169340973,0,0,SUEL
8c4cd42eb3867ff,H1359,25.60016689903566,74.3866017648773,0.013231336087043584,0,DOSE
8c4cd42eb70a9ff,H1360,0,8.775543978444293,91.22445602155571,0,CONS
8c4cd42eb7085ff,H1361,8.296425527903217,17.11481867872856,74.58875579336822,0,CONS
8c4cd42eb7081ff,H1362,57.83005795656406,12.801335404555322,29.368606638880614,0,SUEL
8c4cd42eb708bff,H1363,69.21378415255244,1.5835715769261856,29.20264427052138,0,SUEL
8c4cd42eb70d7ff,H1364,18.594440463840787,12.133302273660407,69.2722572624988,0,CONS
8c4cd42eb70d3ff,H1365,32.75124555496578,2.6870438920495703,64.56171055298465,0,CONS
8c4cd42eb772dff,H1366,26.774912254609784,16.60813485323324,56.61695289215698,0,CONS
8c4cd42eb7729ff,H1367,86.36054077214526,0,13.639459227854744,0,SUEL
8c4cd42eb7705ff,H1368,95.10080625252542,4.899193747474585,0,0,SUEL
8c4cd42eb7701ff,H1369,100,0,0,0,SUEL
8c4cd42eb770bff,H1370,72.80322723216361,27.196772767836393,0,0,SUEL
8c4cd42eb7757ff,H1371,0,52.88312385656248,47.11687614343752,0,CONS
8c4cd42eb7753ff,H1372,0,0,46.70906517592887,53.29093482407113,CONS
8c4cd42eb7605ff,H1373,0,50.66138377781076,34.282618852401605,15.055997369787628,DOSE
8c4cd42eb7601ff,H1374,0.028777128023582704,54.64105748014195,45.261221050424325,0.06894434141014183,DOSE
8c4cd42eb760bff,H1375,0,100,0,0,DOSE
8c4cd42eb7657ff,H1376,0,91.59752641088535,8.40247358911464,0,DOSE
8c4cd42eb7653ff,H1377,40.15061828499832,0,59.849381715001684,0,CONS
8c4cd42eb392dff,H1378,13.071273469475347,35.6222598426224,51.30646668790225,0,CONS
8c4cd42eb3929ff,H1379,0,100,0,0,DOSE
8c4cd42eb3905ff,H1380,0,100,0,0,DOSE
8c4cd42eb3901ff,H1381,11.383951080000491,88.61604891999951,0,0,DOSE
8c4cd42eb3957ff,H1382,0.6560917294418952,97.3203878765829,0,2.0235203939752178,DOSE
8c4cd42eb3953ff,H1383,70.43125025502714,29.568749744972862,0,0,SUEL
8c4cd42eb70abff,H1384,72.80537644201812,4.7298053650384055,22.464818192943483,0,SUEL
8c4cd42eb7087ff,H1385,100,0,0,0,SUEL
8c4cd42eb7083ff,H1386,94.34308426907779,0,5.656915730922208,0,SUEL
8c4cd42eb709dff,H1387,2.420511438350885,0,97.57948856164911,0,CONS
8c4cd42eb7099ff,H1388,23.214266171515558,2.7024678419674464,74.083265986517,0,CONS
8c4cd42eb7725ff,H1389,13.831684839817996,6.929355370742268,79.23895978943973,0,CONS
8c4cd42eb7721ff,H1390,17.66871246380117,0,82.33128753619883,0,CONS
8c4cd42eb772bff,H1391,81.9632315838994,0,18.0367684161006,0,SUEL
8c4cd42eb7707ff,H1392,100,0,0,0,SUEL
8c4cd42eb7703ff,H1393,98.4135347985998,1.586465201400198,0,0,SUEL
8c4cd42eb771dff,H1394,33.340631218806145,44.37285038913024,22.286518392063613,0,DOSE
8c4cd42eb7719ff,H1395,0.3781271315973196,0,35.12630036772103,64.49557250068165,CONS
8c4cd42eb7625ff,H1396,1.2564834335691124,63.37079185718708,0,35.372724709243805,DOSE
8c4cd42eb7621ff,H1397,0,74.58376319883666,24.84390518092166,0.5723316202416829,DOSE
8c4cd42eb762bff,H1398,28.01274583586696,10.384415303745243,61.6028388603878,0,CONS
8c4cd42eb7607ff,H1399,4.98356210846236,87.13594766493267,7.880490226604958,0,DOSE
8c4cd42eb7603ff,H1400,0,100,0,0,DOSE
8c4cd42eb761dff,H1401,0,100,0,0,DOSE
8c4cd42eb7619ff,H1402,0,69.70077717327051,30.299222826729487,0,DOSE
8c4cd42eb3925ff,H1403,45.36384174107162,0,54.63615825892839,0,CONS
8c4cd42eb3921ff,H1404,11.281088502080644,77.85041904070063,10.868492457218721,0,DOSE
8c4cd42eb392bff,H1405,30.72168190982772,69.27831809017228,0,0,DOSE
8c4cd42eb3907ff,H1406,0,100,0,0,DOSE
8c4cd42eb3903ff,H1407,61.400259937500856,38.599740062499144,0,0,SUEL
8c4cd42eb391dff,H1408,86.362423843572,13.637576156428,0,0,SUEL
8c4cd42eb70a7ff,H1409,100,0,0,0,SUEL
8c4cd42eb70a3ff,H1410,100,0,0,0,SUEL
8c4cd42eb70bdff,H1411,100,0,0,0,SUEL
8c4cd42eb70b9ff,H1412,100,0,0,0,SUEL
8c4cd42eb709bff,H1413,0,11.15951740829123,88.84048259170876,0,CONS
8c4cd42eb7727ff,H1414,0,0,100,0,CONS
8c4cd42eb7723ff,H1415,34.564821945422494,8.00847529537668,57.42670275920082,0,CONS
8c4cd42eb773dff,H1416,30.799551963258466,2.6879148054201725,66.51253323132136,0,CONS
8c4cd42eb7739ff,H1417,36.88982100414683,3.7514206560739796,59.35875833977919,0,CONS
8c4cd42eb7715ff,H1418,10.421557144588371,28.169776784127215,61.408666071284415,0,CONS
8c4cd42eb7711ff,H1419,1.5509614173302644,0,81.52849111889947,16.920547463770273,CONS
8c4cd42eb771bff,H1420,67.3572560876441,15.090555987215462,0,17.55218792514043,SUEL
8c4cd42eb7627ff,H1421,0,73.91262640579657,26.087373594203427,0,DOSE
8c4cd42eb7623ff,H1422,39.7284565541331,5.66495406778738,54.60658937807952,0,CONS
8c4cd42eb763dff,H1423,20.913061478973763,79.08693852102624,0,0,DOSE
8c4cd42eb7639ff,H1424,0,100,0,0,DOSE
8c4cd42eb7615ff,H1425,0,100,0,0,DOSE
8c4cd42eb7611ff,H1426,0,100,0,0,DOSE
8c4cd42eb761bff,H1427,0,34.632663376934104,65.3673366230659,0,CONS
8c4cd42eb3927ff,H1428,31.051614514213032,0.08479509376611395,68.86359039202085,0,CONS
8c4cd42eb3923ff,H1429,54.56482174256535,37.33231472189338,8.10286353554127,0,SUEL
8c4cd42eb393dff,H1430,31.85668524998369,68.1433147500163,0,0,DOSE
8c4cd42eb3939ff,H1431,65.71306237020138,34.28693762979862,0,0,SUEL
8c4cd42eb624dff,H1432,100,0,0,0,SUEL
8c4cd42eb6249ff,H1433,94.16265210112272,5.837347898877276,0,0,SUEL
8c4cd42eb70b5ff,H1434,100,0,0,0,SUEL
8c4cd42eb754dff,H1435,0,35.28347117834848,64.41622493764943,0.3003038840020825,CONS
8c4cd42eb7549ff,H1436,0,3.7889768505064483,96.21102314949356,0,CONS
8c4cd42eb7735ff,H1437,11.432174670894984,25.99177943242506,62.57604589667996,0,CONS
8c4cd42eb7731ff,H1438,34.08623751202258,33.77910990073972,32.1346525872377,0,DOSE
8c4cd42eb773bff,H1439,4.043059103664336,1.3783706305396635,94.578570265796,0,CONS
8c4cd42eb7717ff,H1440,0,0,100,0,CONS
8c4cd42eb7713ff,H1441,37.215383964083635,0,62.784616035916365,0,CONS
8c4cd42eb744dff,H1442,35.98471865588812,63.26612260783757,0.7491587362743057,0,DOSE
8c4cd42eb7449ff,H1443,0,47.2919923997911,52.708007600208894,0,CONS
8c4cd42eb7635ff,H1444,31.382099283227046,68.5857107491951,0.03218996757785746,0,DOSE
8c4cd42eb7631ff,H1445,0,100,0,0,DOSE
8c4cd42eb763bff,H1446,0,100,0,0,DOSE
8c4cd42eb7617ff,H1447,29.259213242030306,65.2242968786903,0,5.516489879279405,DOSE
8c4cd42eb7613ff,H1448,14.336658614744719,85.21596100951966,0,0.44738037573562905,DOSE
8c4cd42eb6245ff,H1449,100,0,0,0,SUEL
8c4cd42eb6241ff,H1450,69.73345842656364,30.266541573436356,0,0,SUEL
8c4cd42eb7541ff,H1451,0,0,100,0,CONS
8c4cd42eb754bff,H1452,0,0.7341600765744631,99.26583992342553,0,CONS
8c4cd42eb7737ff,H1453,0,72.12037883308619,27.879621166913797,0,DOSE
8c4cd42eb7733ff,H1454,0,0.39167647793840993,99.6083235220616,0,CONS
8c4cd42eb746dff,H1455,0,7.0487034185659825,92.95129658143402,0,CONS
8c4cd42eb7469ff,H1456,0,11.542371291811097,88.4576287081889,0,CONS
8c4cd42eb7445ff,H1457,5.385138064784652,18.646471003341773,75.96839093187357,0,CONS
8c4cd42eb7441ff,H1458,0,94.65393530770261,5.346064692297394,0,DOSE
8c4cd42eb744bff,H1459,21.941320094149773,11.301932911801952,66.75674699404827,0,CONS
8c4cd42eb7637ff,H1460,0.1968158209995042,99.8031841790005,0,0,DOSE
8c4cd42eb7547ff,H1461,0,0,98.07424372417647,1.92575627582353,CONS
8c4cd42eb7543ff,H1462,0,0,100,0,CONS
8c4cd42eb7465ff,H1463,0,0,100,0,CONS
8c4cd42eb7461ff,H1464,0,73.07244065097566,26.92755934902433,0,DOSE
8c4cd42eb746bff,H1465,0,44.466902524788004,55.533097475212,0,CONS
8c4cd42eb7447ff,H1466,0,75.48129968713616,24.518700312863835,0,DOSE
8c4cd42eb7443ff,H1467,24.734671485296097,17.957308347465663,56.386470656395936,0.9215495108422995,CONS
8c4cd42eb76e1ff,H1468,33.45472686472806,57.42281663211287,0,9.122456503159073,DOSE
8c4cd42eb76ebff,H1469,76.8089206563713,23.191079343628708,0,0,SUEL
8c4cd42eb755bff,H1470,0,0,100,0,CONS
8c4cd42eb7467ff,H1471,0,0,100,0,CONS
8c4cd42eb7463ff,H1472,0,59.97809470583633,40.02190529416368,0,DOSE
8c4cd42eb740dff,H1473,0,22.397012696676388,77.60298730332362,0,CONS
8c4cd42eb745bff,H1474,81.4545054002176,17.00844754160595,0,1.5370470581764495,SUEL
8c4cd42eb76e7ff,H1475,91.62217019219942,8.377829807800568,0,0,SUEL
8c4cd42eb742dff,H1476,0,0,100,0,CONS
8c4cd42eb7429ff,H1477,0,0,100,0,CONS
8c4cd42eb7405ff,H1478,0,32.94018558867201,67.05981441132799,0,CONS
8c4cd42eb7401ff,H1479,0,61.96950006369937,38.03049993630063,0,DOSE
8c4cd42eb7457ff,H1480,25.437567466200335,74.56243253379967,0,0,DOSE
8c4cd42eb7453ff,H1481,87.41822597318752,12.581774026812479,0,0,SUEL
8c4cd42eb7421ff,H1482,0,0,100,0,CONS
8c4cd42eb742bff,H1483,0,0,100,0,CONS
8c4cd42eb7407ff,H1484,0,60.046082579387274,39.953917420612726,0,DOSE
8c4cd42eb7403ff,H1485,0,92.89907826260779,7.100921737392215,0,DOSE
8c4cd42eb741dff,H1486,34.25874407149952,65.7412559285005,0,0,DOSE
8c4cd42eb7423ff,H1487,0,0,100,0,CONS
8c4cd42eb743dff,H1488,0,0,100,0,CONS
8c4cd42eb7439ff,H1489,0,0,100,0,CONS
8c4cd42eb7435ff,H1490,0,0,100,0,CONS
